223.023	1.48E+07
223.033	6.88E+06
223.043	2.90E+06
223.053	1.10E+06
223.063	3.80E+05
223.072	1.33E+05
223.082	3.79E+04
223.092	9.76E+03
223.102	2.27E+03
223.112	4.77E+02
223.122	9.08E+01
223.132	1.56E+01
223.142	2.43E+00
223.152	3.42E-01
223.162	4.35E-02
223.172	5.00E-03
223.182	5.20E-04
223.192	4.89E-05
223.202	4.16E-06
223.212	3.20E-07
223.759	1.23E-10
223.769	1.78E-09
223.778	1.81E-08
223.788	2.17E-07
223.798	2.34E-06
223.808	2.30E-05
223.818	2.04E-04
223.828	1.63E-03
223.838	1.19E-02
223.848	7.81E-02
223.858	4.65E-01
223.868	2.51E+00
223.878	1.23E+01
223.888	5.42E+01
223.898	2.17E+02
223.908	7.87E+02
223.918	2.58E+03
223.928	7.69E+03
223.938	2.07E+04
223.948	5.06E+04
223.957	1.04E+05
223.967	2.10E+05
223.977	3.86E+05
223.987	6.43E+05
223.997	9.72E+05
224.007	1.33E+06
224.017	1.66E+06
224.027	1.87E+06
224.037	1.92E+06
224.047	1.80E+06
224.057	1.53E+06
224.067	1.18E+06
224.077	8.41E+05
224.087	5.60E+05
224.097	3.73E+05
224.107	2.90E+05
224.117	3.07E+05
224.126	3.94E+05
224.136	5.50E+05
224.146	7.33E+05
224.156	8.98E+05
224.166	1.00E+06
224.176	1.01E+06
224.186	9.24E+05
224.196	7.65E+05
224.206	5.73E+05
224.216	3.89E+05
224.226	2.39E+05
224.236	1.35E+05
224.246	7.33E+04
224.256	4.69E+04
224.266	5.04E+04
224.276	8.37E+04
224.286	1.51E+05
224.296	2.56E+05
224.305	3.80E+05
224.315	5.38E+05
224.325	6.89E+05
224.335	8.00E+05
224.345	8.40E+05
224.355	8.00E+05
224.365	6.89E+05
224.375	5.38E+05
224.385	3.80E+05
224.395	2.43E+05
224.405	1.41E+05
224.415	7.37E+04
224.425	3.50E+04
224.435	1.50E+04
224.445	5.89E+03
224.455	2.27E+03
224.465	1.66E+03
224.475	4.64E+03
224.484	1.60E+04
224.494	6.08E+04
224.504	2.15E+05
224.514	7.04E+05
224.524	2.13E+06
224.534	5.96E+06
224.544	1.53E+07
224.554	3.62E+07
224.564	7.84E+07
224.574	1.55E+08
224.584	2.80E+08
224.594	4.61E+08
224.604	6.89E+08
224.614	9.36E+08
224.624	1.16E+09
224.634	1.29E+09
224.644	1.31E+09
224.653	1.23E+09
224.663	1.03E+09
224.673	7.89E+08
224.683	5.46E+08
224.693	3.43E+08
224.703	1.95E+08
224.713	1.00E+08
224.723	4.67E+07
224.733	1.97E+07
224.743	7.61E+06
224.753	2.87E+06
224.763	1.64E+06
224.773	2.60E+06
224.783	6.24E+06
224.793	1.46E+07
224.803	3.13E+07
224.813	6.06E+07
224.823	1.07E+08
224.832	1.63E+08
224.842	2.37E+08
224.852	3.12E+08
224.862	3.73E+08
224.872	4.04E+08
224.882	3.96E+08
224.892	3.52E+08
224.902	2.83E+08
224.912	2.06E+08
224.922	1.36E+08
224.932	8.14E+07
224.942	4.41E+07
224.952	2.16E+07
224.962	9.61E+06
224.972	3.87E+06
224.982	1.41E+06
224.992	4.67E+05
225.002	1.40E+05
225.011	4.33E+04
225.021	1.08E+04
225.031	2.42E+03
225.041	4.92E+02
225.051	9.06E+01
225.061	1.51E+01
225.071	2.29E+00
225.081	3.14E-01
225.091	3.90E-02
225.101	4.40E-03
225.111	6.05E-04
225.121	1.42E-03
225.131	1.09E-02
225.141	7.82E-02
225.151	5.08E-01
225.161	2.99E+00
225.171	1.60E+01
225.181	7.71E+01
225.19	2.93E+02
225.2	1.17E+03
225.21	4.26E+03
225.22	1.40E+04
225.23	4.19E+04
225.24	1.13E+05
225.25	2.77E+05
225.26	6.15E+05
225.27	1.24E+06
225.28	2.26E+06
225.29	3.73E+06
225.3	5.59E+06
225.31	7.58E+06
225.32	9.32E+06
225.33	1.04E+07
225.34	1.05E+07
225.35	9.60E+06
225.359	8.15E+06
225.369	6.19E+06
225.379	4.26E+06
225.389	2.65E+06
225.399	1.50E+06
225.409	7.67E+05
225.419	3.56E+05
225.429	1.50E+05
225.439	5.70E+04
225.449	1.97E+04
225.459	6.16E+03
225.469	1.75E+03
225.479	4.48E+02
225.489	1.04E+02
225.499	2.20E+01
225.509	4.21E+00
225.519	7.41E-01
225.529	2.05E-01
225.538	5.59E-01
225.548	3.59E+00
225.558	2.16E+01
225.568	1.18E+02
225.578	5.83E+02
225.588	2.62E+03
225.598	1.07E+04
225.608	3.93E+04
225.618	1.31E+05
225.628	3.98E+05
225.638	1.09E+06
225.648	2.72E+06
225.658	6.15E+06
225.668	1.26E+07
225.678	2.34E+07
225.688	3.93E+07
225.698	5.99E+07
225.708	8.28E+07
225.717	1.02E+08
225.727	1.17E+08
225.737	1.22E+08
225.747	1.15E+08
225.757	9.80E+07
225.767	7.59E+07
225.777	5.33E+07
225.787	3.39E+07
225.797	1.96E+07
225.807	1.03E+07
225.817	4.86E+06
225.827	2.09E+06
225.837	8.16E+05
225.847	2.88E+05
225.857	9.23E+04
225.867	2.68E+04
225.877	7.06E+03
225.886	1.95E+03
225.896	4.27E+02
225.906	8.46E+01
225.916	1.52E+01
225.926	2.47E+00
225.936	3.65E-01
225.946	4.88E-02
225.956	5.92E-03
225.966	6.51E-04
225.976	6.49E-05
225.986	5.86E-06
225.996	4.80E-07
226.006	3.57E-08
226.304	3.69E-11
226.314	5.12E-10
